Category	ID	Term	adj_pval	Orthogroups	Genes
BP	GO:0045951	positive regulation of mitotic recombination	0.00013	OG0005503	Tfasc_v1.29344, Tfasc_v1.29346
BP	GO:0000717	nucleotide-excision repair, DNA duplex unwinding	0.00013	OG0005503	Tfasc_v1.29344, Tfasc_v1.29346
BP	GO:0033683	nucleotide-excision repair, DNA incision	0.00149	OG0005503	Tfasc_v1.29344, Tfasc_v1.29346
BP	GO:0016973	poly(A)+ mRNA export from nucleus	0.00149	OG0015160, OG0015650	Tfasc_v1.30365, Tfasc_v1.30419
BP	GO:0009411	response to UV	0.003	OG0018472, OG0005503	Tfasc_v1.11908, Tfasc_v1.29344, Tfasc_v1.29346
BP	GO:0009809	lignin biosynthetic process	0.00425	OG0004893, OG0001542	Tfasc_v1.03333, Tfasc_v1.07798
BP	GO:0042948	salicin transport	0.00658	OG0003372	Tfasc_v1.20354
BP	GO:0009915	phloem sucrose loading	0.00658	OG0009045	Tfasc_v1.16492
BP	GO:0006364	rRNA processing	0.00852	OG0004801, OG0000200, OG0003427, OG0000666, OG0001618, OG0001774, OG0001956	Tfasc_v1.03365, Tfasc_v1.11802, Tfasc_v1.15245, Tfasc_v1.17835, Tfasc_v1.17836, Tfasc_v1.21514, Tfasc_v1.27455, Tfasc_v1.28063
BP	GO:0042254	ribosome biogenesis	0.01083	OG0004801, OG0005370, OG0000200, OG0003427, OG0000666, OG0001618, OG0001774, OG0001956	Tfasc_v1.03365, Tfasc_v1.07109, Tfasc_v1.11802, Tfasc_v1.15245, Tfasc_v1.17835, Tfasc_v1.17836, Tfasc_v1.21514, Tfasc_v1.27455, Tfasc_v1.28063, Tfasc_v1.30512
BP	GO:0009086	methionine biosynthetic process	0.01163	OG0001751, OG0000529	Tfasc_v1.13370, Tfasc_v1.23646
BP	GO:0006979	response to oxidative stress	0.01187	OG0000200, OG0009045, OG0003762, OG0005503	Tfasc_v1.11782, Tfasc_v1.16492, Tfasc_v1.19063, Tfasc_v1.29344, Tfasc_v1.29346
BP	GO:0009116	nucleoside metabolic process	0.01233	OG0004984, OG0001107, OG0000826	Tfasc_v1.18809, Tfasc_v1.20631, Tfasc_v1.29555
